"Id","Dx","Hx","Ht"
"Tree_86",16.8,14.5,21.5
"Tree_86",15.6,15.5,21.5
"Tree_86",15,16.5,21.5
"Tree_86",13.7,17.5,21.5
"Tree_86",11.9,18.5,21.5
"Tree_86",9.7,19.5,21.5
"Tree_86",7.9,20.5,21.5
"Tree_86",0,21.5,21.5
"Tree_87",30.2,0.5,16.4
"Tree_87",30,1.3,16.4
"Tree_87",29.1,1.5,16.4
"Tree_87",28.2,2.5,16.4
"Tree_87",26.9,3.5,16.4
"Tree_87",24.6,4.5,16.4
"Tree_87",23.8,5.5,16.4
"Tree_87",21.8,6.5,16.4
"Tree_87",21,7.5,16.4
"Tree_87",18.5,8.5,16.4
"Tree_87",17.4,9.5,16.4
"Tree_87",16.7,10.5,16.4
"Tree_87",15.6,11.5,16.4
"Tree_87",13.8,12.5,16.4
"Tree_87",12.7,13.5,16.4
"Tree_87",11.2,14.5,16.4
"Tree_87",9.3,15.5,16.4
"Tree_87",0,16.4,16.4
"Tree_88",26.9,0.5,18.3
"Tree_88",26.3,1.3,18.3
"Tree_88",26.2,1.5,18.3
"Tree_88",25.4,2.5,18.3
"Tree_88",24.6,3.5,18.3
"Tree_88",22.7,4.5,18.3
"Tree_88",21.8,5.5,18.3
"Tree_88",20.8,6.5,18.3
"Tree_88",19.3,7.5,18.3
"Tree_88",18.6,8.5,18.3
"Tree_88",17.9,9.5,18.3
"Tree_88",17,10.5,18.3
"Tree_88",15.7,11.5,18.3
"Tree_88",14.8,12.5,18.3
"Tree_88",14,13.5,18.3
"Tree_88",12.6,14.5,18.3
"Tree_88",11.2,15.5,18.3
"Tree_88",9.7,16.5,18.3
"Tree_88",7.7,17.5,18.3
"Tree_88",0,18.3,18.3
"Tree_89",28.5,0.5,22.5
"Tree_89",27.4,1.3,22.5
"Tree_89",27.3,1.5,22.5
"Tree_89",26.7,2.5,22.5
"Tree_89",24.9,3.5,22.5
"Tree_89",23.9,4.5,22.5
"Tree_89",22.9,5.5,22.5
"Tree_89",22.7,6.5,22.5
"Tree_89",21.9,7.5,22.5
"Tree_89",21.2,8.5,22.5
"Tree_89",20.5,9.5,22.5
"Tree_89",20.4,10.5,22.5
"Tree_89",19.9,11.5,22.5
"Tree_89",19.3,12.5,22.5
"Tree_89",18.1,13.5,22.5
"Tree_89",17.5,14.5,22.5
"Tree_89",17,15.5,22.5
"Tree_89",16.5,16.5,22.5
"Tree_89",11.2,17.5,22.5
"Tree_89",14.5,18.5,22.5
"Tree_89",13.2,19.5,22.5
"Tree_89",12.6,20.5,22.5
"Tree_89",11.3,21.5,22.5
"Tree_89",0,22.5,22.5
"Tree_90",34.3,0.5,22.5
"Tree_90",33.8,1.3,22.5
"Tree_90",33.6,1.5,22.5
"Tree_90",32.9,2.5,22.5
"Tree_90",32.3,3.5,22.5
"Tree_90",31.9,4.5,22.5
"Tree_90",29.9,5.5,22.5
"Tree_90",28.9,6.5,22.5
"Tree_90",27.2,7.5,22.5
"Tree_90",26.4,8.5,22.5
"Tree_90",24.9,9.5,22.5
"Tree_90",23.5,10.5,22.5
"Tree_90",22.9,11.5,22.5
"Tree_90",21.6,12.5,22.5
"Tree_90",21.1,13.5,22.5
"Tree_90",20.6,14.5,22.5
"Tree_90",20.1,15.5,22.5
"Tree_90",18.9,16.5,22.5
"Tree_90",17.8,17.5,22.5
"Tree_90",16.5,18.5,22.5
"Tree_90",16.1,19.5,22.5
"Tree_90",15.6,20.5,22.5
"Tree_90",14.3,21.5,22.5
"Tree_90",0,22.5,22.5
"Tree_91",41.8,0.5,22.3
"Tree_91",37.8,1.3,22.3
"Tree_91",37.5,1.5,22.3
"Tree_91",36.1,2.5,22.3
"Tree_91",34,3.5,22.3
"Tree_91",33.6,4.5,22.3
"Tree_91",31.6,5.5,22.3
"Tree_91",29.7,6.5,22.3
"Tree_91",28.7,7.5,22.3
"Tree_91",27.8,8.5,22.3
"Tree_91",27,9.5,22.3
"Tree_91",26.2,10.5,22.3
"Tree_91",25.4,11.5,22.3
"Tree_91",24,12.5,22.3
"Tree_91",23.4,13.5,22.3
"Tree_91",22.8,14.5,22.3
"Tree_91",22,15.5,22.3
"Tree_91",20.7,16.5,22.3
"Tree_91",20,17.5,22.3
"Tree_91",18.6,18.5,22.3
"Tree_91",17.9,19.5,22.3
"Tree_91",15.7,20.5,22.3
"Tree_91",13.4,21.5,22.3
"Tree_91",0,22.3,22.3
"Tree_92",37.9,0.5,22.2
"Tree_92",37.3,1.3,22.2
"Tree_92",37,1.5,22.2
"Tree_92",34.8,2.5,22.2
"Tree_92",33.6,3.5,22.2
"Tree_92",32.5,4.5,22.2
"Tree_92",31.4,5.5,22.2
"Tree_92",30.5,6.5,22.2
"Tree_92",29.1,7.5,22.2
"Tree_92",27.7,8.5,22.2
"Tree_92",27.2,9.5,22.2
"Tree_92",26.7,10.5,22.2
"Tree_92",24.9,11.5,22.2
"Tree_92",24,12.5,22.2
"Tree_92",23.5,13.5,22.2
"Tree_92",22.7,14.5,22.2
"Tree_92",21.5,15.5,22.2
"Tree_92",19.9,16.5,22.2
"Tree_92",18.4,17.5,22.2
"Tree_92",16.6,18.5,22.2
"Tree_92",14.1,19.5,22.2
"Tree_92",12.8,20.5,22.2
"Tree_92",11.4,21.5,22.2
"Tree_92",0,22.2,22.2
"Tree_93",26.4,0.5,21.5
"Tree_93",26.1,1.3,21.5
"Tree_93",25.5,1.5,21.5
"Tree_93",23.9,2.5,21.5
"Tree_93",22.6,3.5,21.5
"Tree_93",21.9,4.5,21.5
"Tree_93",21.4,5.5,21.5
"Tree_93",20.3,6.5,21.5
"Tree_93",19.4,7.5,21.5
"Tree_93",19,8.5,21.5
"Tree_93",18.3,9.5,21.5
"Tree_93",18.1,10.5,21.5
"Tree_93",17.9,11.5,21.5
"Tree_93",17,12.5,21.5
"Tree_93",16.2,13.5,21.5
"Tree_93",14.8,14.5,21.5
"Tree_93",13.9,15.5,21.5
"Tree_93",13,16.5,21.5
"Tree_93",11.9,17.5,21.5
"Tree_93",10.8,18.5,21.5
"Tree_93",9.7,19.5,21.5
"Tree_93",8.4,20.5,21.5
"Tree_93",0,21.5,21.5
"Tree_94",31,0.5,21.5
"Tree_94",30.5,1.3,21.5
"Tree_94",30.4,1.5,21.5
"Tree_94",29.6,2.5,21.5
"Tree_94",27.3,3.5,21.5
"Tree_94",26.5,4.5,21.5
"Tree_94",25.6,5.5,21.5
"Tree_94",25,6.5,21.5
"Tree_94",24.4,7.5,21.5
"Tree_94",23.3,8.5,21.5
"Tree_94",22.5,9.5,21.5
"Tree_94",21.8,10.5,21.5
"Tree_94",20.5,11.5,21.5
"Tree_94",19.4,12.5,21.5
"Tree_94",18.9,13.5,21.5
"Tree_94",18.3,14.5,21.5
"Tree_94",17,15.5,21.5
"Tree_94",15.6,16.5,21.5
"Tree_94",15.1,17.5,21.5
"Tree_94",12.9,18.5,21.5
"Tree_94",11.3,19.5,21.5
"Tree_94",10,20.5,21.5
"Tree_94",0,21.5,21.5
"Tree_95",28.6,0.5,19.5
"Tree_95",28.4,1.3,19.5
"Tree_95",28,1.5,19.5
"Tree_95",26.6,2.5,19.5
"Tree_95",25.7,3.5,19.5
"Tree_95",24,4.5,19.5
"Tree_95",22.4,5.5,19.5
"Tree_95",21.6,6.5,19.5
"Tree_95",21,7.5,19.5
"Tree_95",20.2,8.5,19.5
"Tree_95",19.6,9.5,19.5
"Tree_95",19,10.5,19.5
"Tree_95",18.3,11.5,19.5
"Tree_95",16.9,12.5,19.5
"Tree_95",15.4,13.5,19.5
"Tree_95",14.7,14.5,19.5
"Tree_95",13.2,15.5,19.5
"Tree_95",12.4,16.5,19.5
"Tree_95",11.7,17.5,19.5
"Tree_95",10,18.5,19.5
"Tree_95",0,19.5,19.5
"Tree_96",29.4,0.5,19.4
"Tree_96",29.1,1.3,19.4
"Tree_96",29,1.5,19.4
"Tree_96",27.4,2.5,19.4
"Tree_96",25.8,3.5,19.4
"Tree_96",25,4.5,19.4
"Tree_96",23.6,5.5,19.4
"Tree_96",22.2,6.5,19.4
"Tree_96",21,7.5,19.4
"Tree_96",19.7,8.5,19.4
"Tree_96",18.4,9.5,19.4
"Tree_96",17.9,10.5,19.4
"Tree_96",16.8,11.5,19.4
"Tree_96",15.5,12.5,19.4
"Tree_96",15.1,13.5,19.4
"Tree_96",14.5,14.5,19.4
"Tree_96",13.3,15.5,19.4
"Tree_96",12,16.5,19.4
"Tree_96",10.5,17.5,19.4
"Tree_96",9,18.5,19.4
"Tree_96",0,19.4,19.4
"Tree_97",28.2,0.5,18.4
"Tree_97",28,1.3,18.4
"Tree_97",27.9,1.5,18.4
"Tree_97",27,2.5,18.4
"Tree_97",25.3,3.5,18.4
"Tree_97",23.7,4.5,18.4
"Tree_97",22.2,5.5,18.4
"Tree_97",21.5,6.5,18.4
"Tree_97",20.8,7.5,18.4
"Tree_97",19.3,8.5,18.4
"Tree_97",18.8,9.5,18.4
"Tree_97",17.3,10.5,18.4
"Tree_97",16.8,11.5,18.4
"Tree_97",15.3,12.5,18.4
"Tree_97",14.8,13.5,18.4
"Tree_97",13.3,14.5,18.4
"Tree_97",12.7,15.5,18.4
"Tree_97",11.1,16.5,18.4
"Tree_97",10.4,17.5,18.4
"Tree_97",0,18.4,18.4
"Tree_98",30.1,0.5,20.1
"Tree_98",29.9,1.3,20.1
"Tree_98",29.8,1.5,20.1
"Tree_98",28.9,2.5,20.1
"Tree_98",27.7,3.5,20.1
"Tree_98",26.3,4.5,20.1
"Tree_98",24.8,5.5,20.1
"Tree_98",23.3,6.5,20.1
"Tree_98",22.1,7.5,20.1
"Tree_98",20.5,8.5,20.1
"Tree_98",19.6,9.5,20.1
"Tree_98",18,10.5,20.1
"Tree_98",17.2,11.5,20.1
"Tree_98",16.5,12.5,20.1
"Tree_98",15.3,13.5,20.1
"Tree_98",15.1,14.5,20.1
"Tree_98",14.3,15.5,20.1
"Tree_98",13.6,16.5,20.1
"Tree_98",12.9,17.5,20.1
"Tree_98",11.3,18.5,20.1
"Tree_98",10.3,19.5,20.1
"Tree_98",0,20.1,20.1
"Tree_99",28.6,0.5,19.6
"Tree_99",28.4,1.3,19.6
"Tree_99",28.3,1.5,19.6
"Tree_99",27.3,2.5,19.6
"Tree_99",26.2,3.5,19.6
"Tree_99",25.2,4.5,19.6
"Tree_99",24.3,5.5,19.6
"Tree_99",22.4,6.5,19.6
"Tree_99",21.5,7.5,19.6
"Tree_99",20.7,8.5,19.6
"Tree_99",19.9,9.5,19.6
"Tree_99",18.1,10.5,19.6
"Tree_99",17.3,11.5,19.6
"Tree_99",16.6,12.5,19.6
"Tree_99",15.8,13.5,19.6
"Tree_99",15,14.5,19.6
"Tree_99",14.2,15.5,19.6
"Tree_99",13.4,16.5,19.6
"Tree_99",12.6,17.5,19.6
"Tree_99",11.7,18.5,19.6
"Tree_99",10.9,19.5,19.6
"Tree_99",0,19.6,19.6
"Tree_100",24.5,0.5,16.3
"Tree_100",24,1.3,16.3
"Tree_100",23.7,1.5,16.3
"Tree_100",22.1,2.5,16.3
"Tree_100",20.9,3.5,16.3
"Tree_100",19.8,4.5,16.3
"Tree_100",17.9,5.5,16.3
"Tree_100",16.7,6.5,16.3
"Tree_100",15.7,7.5,16.3
"Tree_100",15.1,8.5,16.3
"Tree_100",14.8,9.5,16.3
"Tree_100",14.5,10.5,16.3
"Tree_100",13.9,11.5,16.3
"Tree_100",12.9,12.5,16.3
"Tree_100",12.1,13.5,16.3
"Tree_100",11.8,14.5,16.3
"Tree_100",11.2,15.5,16.3
"Tree_100",0,16.3,16.3
"Tree_101",26.6,0.5,20.5
"Tree_101",26.2,1.3,20.5
"Tree_101",26,1.5,20.5
"Tree_101",25.1,2.5,20.5
"Tree_101",24,3.5,20.5
"Tree_101",23,4.5,20.5
"Tree_101",21.7,5.5,20.5
"Tree_101",21.1,6.5,20.5
"Tree_101",20.1,7.5,20.5
"Tree_101",19.2,8.5,20.5
"Tree_101",18.3,9.5,20.5
"Tree_101",17.4,10.5,20.5
"Tree_101",16.5,11.5,20.5
"Tree_101",15.7,12.5,20.5
"Tree_101",15.1,13.5,20.5
"Tree_101",14.3,14.5,20.5
"Tree_101",14,15.5,20.5
"Tree_101",13.5,16.5,20.5
"Tree_101",12.6,17.5,20.5
"Tree_101",11.8,18.5,20.5
"Tree_101",11,19.5,20.5
"Tree_101",0,20.5,20.5
"Tree_102",34,0.5,21.2
"Tree_102",33.8,1.3,21.2
"Tree_102",33.7,1.5,21.2
"Tree_102",31.7,2.5,21.2
"Tree_102",29.9,3.5,21.2
"Tree_102",28.1,4.5,21.2
"Tree_102",26.4,5.5,21.2
"Tree_102",24.7,6.5,21.2
"Tree_102",23.1,7.5,21.2
"Tree_102",22.3,8.5,21.2
"Tree_102",20.8,9.5,21.2
"Tree_102",19.2,10.5,21.2
"Tree_102",18.6,11.5,21.2
"Tree_102",17.9,12.5,21.2
"Tree_102",16.4,13.5,21.2
"Tree_102",15.7,14.5,21.2
"Tree_102",14.1,15.5,21.2
"Tree_102",13.4,16.5,21.2
"Tree_102",12.7,17.5,21.2
"Tree_102",12,18.5,21.2
"Tree_102",11.2,19.5,21.2
"Tree_102",10.6,20.5,21.2
"Tree_102",0,21.2,21.2
"Tree_103",33.9,0.5,22.5
"Tree_103",33.4,1.3,22.5
"Tree_103",33.1,1.5,22.5
"Tree_103",31.7,2.5,22.5
"Tree_103",30.6,3.5,22.5
"Tree_103",29.6,4.5,22.5
"Tree_103",28.6,5.5,22.5
"Tree_103",26.7,6.5,22.5
"Tree_103",25.6,7.5,22.5
"Tree_103",24.9,8.5,22.5
"Tree_103",24,9.5,22.5
"Tree_103",23.1,10.5,22.5
"Tree_103",22.4,11.5,22.5
"Tree_103",21.5,12.5,22.5
"Tree_103",20.7,13.5,22.5
"Tree_103",19.9,14.5,22.5
"Tree_103",19.2,15.5,22.5
"Tree_103",18.3,16.5,22.5
"Tree_103",17.6,17.5,22.5
"Tree_103",16.7,18.5,22.5
"Tree_103",15.9,19.5,22.5
"Tree_103",15,20.5,22.5
"Tree_103",13.8,21.5,22.5
"Tree_103",0,22.5,22.5
"Tree_104",27.8,0.5,20.5
"Tree_104",27.7,1.3,20.5
"Tree_104",26.9,1.5,20.5
"Tree_104",25.2,2.5,20.5
"Tree_104",24.5,3.5,20.5
"Tree_104",23,4.5,20.5
"Tree_104",21.6,5.5,20.5
"Tree_104",21,6.5,20.5
"Tree_104",20.4,7.5,20.5
"Tree_104",19.8,8.5,20.5
"Tree_104",19.1,9.5,20.5
"Tree_104",18.6,10.5,20.5
"Tree_104",18.2,11.5,20.5
"Tree_104",17.5,12.5,20.5
"Tree_104",16.3,13.5,20.5
"Tree_104",15.8,14.5,20.5
"Tree_104",14.5,15.5,20.5
"Tree_104",13.1,16.5,20.5
"Tree_104",12.5,17.5,20.5
"Tree_104",11,18.5,20.5
"Tree_104",9.4,19.5,20.5
"Tree_104",0,20.5,20.5
"Tree_105",26.6,0.5,16.4
"Tree_105",26.4,1.3,16.4
"Tree_105",26,1.5,16.4
"Tree_105",25.4,2.5,16.4
"Tree_105",24.4,3.5,16.4
"Tree_105",23.4,4.5,16.4
"Tree_105",22.5,5.5,16.4
"Tree_105",21.5,6.5,16.4
"Tree_105",20.6,7.5,16.4
"Tree_105",19.8,8.5,16.4
"Tree_105",18.9,9.5,16.4
"Tree_105",17.2,10.5,16.4
"Tree_105",16.4,11.5,16.4
"Tree_105",14.5,12.5,16.4
"Tree_105",13.7,13.5,16.4
"Tree_105",12.8,14.5,16.4
"Tree_105",10.9,15.5,16.4
"Tree_105",0,16.4,16.4
"Tree_106",35.2,0.5,21.6
"Tree_106",35,1.3,21.6
"Tree_106",34.9,1.5,21.6
"Tree_106",33,2.5,21.6
"Tree_106",31.3,3.5,21.6
"Tree_106",29.7,4.5,21.6
"Tree_106",28.1,5.5,21.6
"Tree_106",26.6,6.5,21.6
"Tree_106",25.1,7.5,21.6
"Tree_106",24.5,8.5,21.6
"Tree_106",23.9,9.5,21.6
"Tree_106",23.4,10.5,21.6
"Tree_106",22.8,11.5,21.6
"Tree_106",22.4,12.5,21.6
"Tree_106",21.1,13.5,21.6
"Tree_106",20.6,14.5,21.6
"Tree_106",20,15.5,21.6
"Tree_106",19,16.5,21.6
"Tree_106",17.5,17.5,21.6
"Tree_106",17,18.5,21.6
"Tree_106",15.4,19.5,21.6
"Tree_106",13.9,20.5,21.6
"Tree_106",12,21.5,21.6
"Tree_106",0,21.6,21.6
"Tree_107",36.7,0.5,22
"Tree_107",36.5,1.3,22
"Tree_107",36.4,1.5,22
"Tree_107",35.2,2.5,22
"Tree_107",34.2,3.5,22
"Tree_107",33.1,4.5,22
"Tree_107",32.2,5.5,22
"Tree_107",31.2,6.5,22
"Tree_107",30.5,7.5,22
"Tree_107",29.7,8.5,22
"Tree_107",29,9.5,22
"Tree_107",28.3,10.5,22
"Tree_107",27.7,11.5,22
"Tree_107",26.2,12.5,22
"Tree_107",25.6,13.5,22
"Tree_107",24.1,14.5,22
"Tree_107",23.5,15.5,22
"Tree_107",22.9,16.5,22
"Tree_107",21.3,17.5,22
"Tree_107",19.9,18.5,22
"Tree_107",18.1,19.5,22
"Tree_107",17.4,20.5,22
"Tree_107",15.9,21.5,22
"Tree_107",0,22,22
"Tree_108",40.5,0.5,22.5
"Tree_108",40.2,1.3,22.5
"Tree_108",40.2,1.5,22.5
"Tree_108",39.2,2.5,22.5
"Tree_108",38.2,3.5,22.5
"Tree_108",37.3,4.5,22.5
"Tree_108",35.6,5.5,22.5
"Tree_108",34,6.5,22.5
"Tree_108",32.4,7.5,22.5
"Tree_108",30.8,8.5,22.5
"Tree_108",29.4,9.5,22.5
"Tree_108",18.7,10.5,22.5
"Tree_108",27.3,11.5,22.5
"Tree_108",26.7,12.5,22.5
"Tree_108",25.4,13.5,22.5
"Tree_108",24.6,14.5,22.5
"Tree_108",23.2,15.5,22.5
"Tree_108",21.7,16.5,22.5
"Tree_108",20.1,17.5,22.5
"Tree_108",18.6,18.5,22.5
"Tree_108",16.9,19.5,22.5
"Tree_108",15.1,20.5,22.5
"Tree_108",13.2,21.5,22.5
"Tree_108",0,22.5,22.5
"Tree_109",34.7,0.5,22.5
"Tree_109",34.5,1.3,22.5
"Tree_109",34.4,1.5,22.5
"Tree_109",33.2,2.5,22.5
"Tree_109",32.1,3.5,22.5
"Tree_109",31.1,4.5,22.5
"Tree_109",30.1,5.5,22.5
"Tree_109",29.1,6.5,22.5
"Tree_109",28.3,7.5,22.5
"Tree_109",27.4,8.5,22.5
"Tree_109",26.7,9.5,22.5
"Tree_109",25.9,10.5,22.5
"Tree_109",25.1,11.5,22.5
"Tree_109",24.5,12.5,22.5
"Tree_109",23.8,13.5,22.5
"Tree_109",22.2,14.5,22.5
"Tree_109",21.6,15.5,22.5
"Tree_109",20.8,16.5,22.5
"Tree_109",19.1,17.5,22.5
"Tree_109",18.5,18.5,22.5
"Tree_109",17.9,19.5,22.5
"Tree_109",16.2,20.5,22.5
"Tree_109",15.1,21.5,22.5
"Tree_109",0,22.5,22.5
"Tree_110",39.4,0.5,21.5
"Tree_110",39.2,1.3,21.5
"Tree_110",39,1.5,21.5
"Tree_110",37.9,2.5,21.5
"Tree_110",36,3.5,21.5
"Tree_110",35,4.5,21.5
"Tree_110",33.2,5.5,21.5
"Tree_110",31.5,6.5,21.5
"Tree_110",29.9,7.5,21.5
"Tree_110",28.3,8.5,21.5
"Tree_110",26.7,9.5,21.5
"Tree_110",25.3,10.5,21.5
"Tree_110",24,11.5,21.5
"Tree_110",22.4,12.5,21.5
"Tree_110",21.8,13.5,21.5
"Tree_110",20.4,14.5,21.5
"Tree_110",18.9,15.5,21.5
"Tree_110",17.4,16.5,21.5
"Tree_110",15.9,17.5,21.5
"Tree_110",14.3,18.5,21.5
"Tree_110",12.6,19.5,21.5
"Tree_110",11,20.5,21.5
"Tree_110",0,21.5,21.5
"Tree_111",36.3,0.5,22.5
"Tree_111",34.3,1.3,22.5
"Tree_111",34.2,1.5,22.5
"Tree_111",33.2,2.5,22.5
"Tree_111",32.2,3.5,22.5
"Tree_111",31.4,4.5,22.5
"Tree_111",29.8,5.5,22.5
"Tree_111",29,6.5,22.5
"Tree_111",27.6,7.5,22.5
"Tree_111",27,8.5,22.5
"Tree_111",25.6,9.5,22.5
"Tree_111",25,10.5,22.5
"Tree_111",24.6,11.5,22.5
"Tree_111",24.1,12.5,22.5
"Tree_111",23.5,13.5,22.5
"Tree_111",22.3,14.5,22.5
"Tree_111",21.5,15.5,22.5
"Tree_111",21.3,16.5,22.5
"Tree_111",20,17.5,22.5
"Tree_111",19.1,18.5,22.5
"Tree_111",17.8,19.5,22.5
"Tree_111",16.2,20.5,22.5
"Tree_111",15.6,21.5,22.5
"Tree_111",0,22.5,22.5
"Tree_112",36.6,0.5,21.7
"Tree_112",35.5,1.3,21.7
"Tree_112",34.9,1.5,21.7
"Tree_112",33,2.5,21.7
"Tree_112",31.3,3.5,21.7
"Tree_112",29.8,4.5,21.7
"Tree_112",28.3,5.5,21.7
"Tree_112",27,6.5,21.7
"Tree_112",25.7,7.5,21.7
"Tree_112",23.7,8.5,21.7
"Tree_112",22.5,9.5,21.7
"Tree_112",21.4,10.5,21.7
"Tree_112",20.2,11.5,21.7
"Tree_112",19.9,12.5,21.7
"Tree_112",19.5,13.5,21.7
"Tree_112",18.2,14.5,21.7
"Tree_112",17.8,15.5,21.7
"Tree_112",16.7,16.5,21.7
"Tree_112",15.3,17.5,21.7
"Tree_112",14.7,18.5,21.7
"Tree_112",14,19.5,21.7
"Tree_112",12.9,20.5,21.7
"Tree_112",11,21.5,21.7
"Tree_112",0,21.7,21.7
"Tree_113",35.7,0.5,19.8
"Tree_113",35,1.3,19.8
"Tree_113",34.6,1.5,19.8
"Tree_113",32.9,2.5,19.8
"Tree_113",31.7,3.5,19.8
"Tree_113",30.7,4.5,19.8
"Tree_113",30,5.5,19.8
"Tree_113",28.9,6.5,19.8
"Tree_113",28,7.5,19.8
"Tree_113",26.9,8.5,19.8
"Tree_113",26,9.5,19.8
"Tree_113",24.8,10.5,19.8
"Tree_113",24,11.5,19.8
"Tree_113",23.1,12.5,19.8
"Tree_113",21.3,13.5,19.8
"Tree_113",19.8,14.5,19.8
"Tree_113",18.4,15.5,19.8
"Tree_113",16.7,16.5,19.8
"Tree_113",14.9,17.5,19.8
"Tree_113",12.8,18.5,19.8
"Tree_113",10.6,19.5,19.8
"Tree_113",0,19.8,19.8
"Tree_114",26.9,0.5,17.8
"Tree_114",26.1,1.3,17.8
"Tree_114",26,1.5,17.8
"Tree_114",24.7,2.5,17.8
"Tree_114",23.4,3.5,17.8
"Tree_114",22.2,4.5,17.8
"Tree_114",21.2,5.5,17.8
"Tree_114",20,6.5,17.8
"Tree_114",18.9,7.5,17.8
"Tree_114",18,8.5,17.8
"Tree_114",17.1,9.5,17.8
"Tree_114",16.2,10.5,17.8
"Tree_114",14.7,11.5,17.8
"Tree_114",13.5,12.5,17.8
"Tree_114",12,13.5,17.8
"Tree_114",11.3,14.5,17.8
"Tree_114",10.1,15.5,17.8
"Tree_114",8.3,16.5,17.8
"Tree_114",6.8,17.5,17.8
"Tree_114",0,17.8,17.8
"Tree_115",35.7,0.5,19.9
"Tree_115",35,1.3,19.9
"Tree_115",34.9,1.5,19.9
"Tree_115",34,2.5,19.9
"Tree_115",32.8,3.5,19.9
"Tree_115",31.7,4.5,19.9
"Tree_115",30.4,5.5,19.9
"Tree_115",29.1,6.5,19.9
"Tree_115",28,7.5,19.9
"Tree_115",27,8.5,19.9
"Tree_115",25.6,9.5,19.9
"Tree_115",24.8,10.5,19.9
"Tree_115",23.6,11.5,19.9
"Tree_115",21.8,12.5,19.9
"Tree_115",20.4,13.5,19.9
"Tree_115",18.4,14.5,19.9
"Tree_115",16.7,15.5,19.9
"Tree_115",14.5,16.5,19.9
"Tree_115",12.1,17.5,19.9
"Tree_115",10.3,18.5,19.9
"Tree_115",8.4,19.5,19.9
"Tree_115",0,19.9,19.9
"Tree_116",28.8,0.5,20.1
"Tree_116",28,1.3,20.1
"Tree_116",27.8,1.5,20.1
"Tree_116",26.2,2.5,20.1
"Tree_116",24.6,3.5,20.1
"Tree_116",23.7,4.5,20.1
"Tree_116",22.5,5.5,20.1
"Tree_116",21.2,6.5,20.1
"Tree_116",20.1,7.5,20.1
"Tree_116",19.2,8.5,20.1
"Tree_116",18.3,9.5,20.1
"Tree_116",17,10.5,20.1
"Tree_116",16.2,11.5,20.1
"Tree_116",14.9,12.5,20.1
"Tree_116",13.4,13.5,20.1
"Tree_116",12,14.5,20.1
"Tree_116",10.7,15.5,20.1
"Tree_116",9.2,16.5,20.1
"Tree_116",8.1,17.5,20.1
"Tree_116",7,18.5,20.1
"Tree_116",0,20.1,20.1
"Tree_117",39,0.5,19.8
"Tree_117",38.4,1.3,19.8
"Tree_117",38,1.5,19.8
"Tree_117",37,2.5,19.8
"Tree_117",35.9,3.5,19.8
"Tree_117",33.9,4.5,19.8
"Tree_117",32.7,5.5,19.8
"Tree_117",31.6,6.5,19.8
"Tree_117",30.3,7.5,19.8
"Tree_117",29.7,8.5,19.8
"Tree_117",29,9.5,19.8
"Tree_117",27.2,10.5,19.8
"Tree_117",26.4,11.5,19.8
"Tree_117",24.9,12.5,19.8
"Tree_117",23.3,13.5,19.8
"Tree_117",22.1,14.5,19.8
"Tree_117",20.8,15.5,19.8
"Tree_117",19.5,16.5,19.8
"Tree_117",17.6,17.5,19.8
"Tree_117",14.9,18.5,19.8
"Tree_117",12.3,19.5,19.8
"Tree_117",0,19.8,19.8
"Tree_118",35.8,0.5,21
"Tree_118",34.9,1.3,21
"Tree_118",33.7,1.5,21
"Tree_118",32.5,2.5,21
"Tree_118",31.6,3.5,21
"Tree_118",30.7,4.5,21
"Tree_118",29.5,5.5,21
"Tree_118",28.9,6.5,21
"Tree_118",28,7.5,21
"Tree_118",27.2,8.5,21
"Tree_118",26.4,9.5,21
"Tree_118",25.6,10.5,21
"Tree_118",24.3,11.5,21
"Tree_118",23.2,12.5,21
"Tree_118",22,13.5,21
"Tree_118",20.6,14.5,21
"Tree_118",19,15.5,21
"Tree_118",17.4,16.5,21
"Tree_118",15.9,17.5,21
"Tree_118",14.3,18.5,21
"Tree_118",0,21,21
"Tree_119",38.8,0.5,20.3
"Tree_119",38.2,1.3,20.3
"Tree_119",38,1.5,20.3
"Tree_119",36.8,2.5,20.3
"Tree_119",35.1,3.5,20.3
"Tree_119",33.6,4.5,20.3
"Tree_119",32.4,5.5,20.3
"Tree_119",31.5,6.5,20.3
"Tree_119",30,7.5,20.3
"Tree_119",28.7,8.5,20.3
"Tree_119",27.6,9.5,20.3
"Tree_119",26.3,10.5,20.3
"Tree_119",25.5,11.5,20.3
"Tree_119",24.1,12.5,20.3
"Tree_119",22.6,13.5,20.3
"Tree_119",21.3,14.5,20.3
"Tree_119",19.3,15.5,20.3
"Tree_119",18,16.5,20.3
"Tree_119",16.4,17.5,20.3
"Tree_119",14.5,18.5,20.3
"Tree_119",0,20.3,20.3
"Tree_120",30.2,0.5,21.5
"Tree_120",29.5,1.3,21.5
"Tree_120",29.4,1.5,21.5
"Tree_120",28.8,2.5,21.5
"Tree_120",27.9,3.5,21.5
"Tree_120",26.4,4.5,21.5
"Tree_120",25.1,5.5,21.5
"Tree_120",23.9,6.5,21.5
"Tree_120",22.8,7.5,21.5
"Tree_120",21.9,8.5,21.5
"Tree_120",20.3,9.5,21.5
"Tree_120",19.7,10.5,21.5
"Tree_120",18.8,11.5,21.5
"Tree_120",18,12.5,21.5
"Tree_120",17.1,13.5,21.5
"Tree_120",16.2,14.5,21.5
"Tree_120",14.9,15.5,21.5
